"areaCode","age","population"
"E09000032","35_39",35079
"E09000032","40_44",24911
"E09000032","45_49",20562
"E09000032","50_54",18164
"E09000032","55_59",14896
"E09000032","60_64",11417
"E09000032","65_69",9258
"E09000032","70_74",8167
"E09000032","75_79",5700
"E09000032","80_84",4434
"E09000032","85_89",2543
"E09000032","90+",1524
"E09000033","0_4",13543
"E09000033","5_9",15244
"E09000033","10_14",12899
"E09000033","15_19",12888
"E09000033","20_24",18583
"E09000033","25_29",24859
"E09000033","30_34",26122
"E09000033","35_39",24880
"E09000033","40_44",20179
"E09000033","45_49",17613
"E09000033","50_54",16678
"E09000033","55_59",13888
"E09000033","60_64",11313
"E09000033","65_69",9731
"E09000033","70_74",8237
"E09000033","75_79",5656
"E09000033","80_84",4529
"E09000033","85_89",2735
"E09000033","90+",1740
"E10000002","0_4",32239
"E10000002","5_9",36999
"E10000002","10_14",36562
"E10000002","15_19",30681
"E10000002","20_24",24920
"E10000002","25_29",28192
"E10000002","30_34",31094
"E10000002","35_39",35294
"E10000002","40_44",36527
"E10000002","45_49",39605
"E10000002","50_54",40708
"E10000002","55_59",37394
"E10000002","60_64",30898
"E10000002","65_69",26547
"E10000002","70_74",26739
"E10000002","75_79",19529
"E10000002","80_84",15036
"E10000002","85_89",9282
"E10000002","90+",5727
"E10000003","0_4",36563
"E10000003","5_9",40458
"E10000003","10_14",38278
"E10000003","15_19",36626
"E10000003","20_24",43635
"E10000003","25_29",40069
"E10000003","30_34",39859
"E10000003","35_39",41104
"E10000003","40_44",40907
"E10000003","45_49",44968
"E10000003","50_54",46467
"E10000003","55_59",43003
"E10000003","60_64",36325
"E10000003","65_69",33481
"E10000003","70_74",34266
"E10000003","75_79",23233
"E10000003","80_84",16991
"E10000003","85_89",10562
"E10000003","90+",6742
"E10000006","0_4",23638
"E10000006","5_9",26399
"E10000006","10_14",26914
"E10000006","15_19",24872
"E10000006","20_24",23747
"E10000006","25_29",26906
"E10000006","30_34",25908
"E10000006","35_39",26947
"E10000006","40_44",25584
"E10000006","45_49",33411
"E10000006","50_54",38961
"E10000006","55_59",39133
"E10000006","60_64",35232
"E10000006","65_69",32911
"E10000006","70_74",33184
"E10000006","75_79",23444
"E10000006","80_84",16893
"E10000006","85_89",10000
"E10000006","90+",5928
"E10000007","0_4",39928
"E10000007","5_9",44849
"E10000007","10_14",44351
"E10000007","15_19",40088
"E10000007","20_24",40191
"E10000007","25_29",47461
"E10000007","30_34",46880
"E10000007","35_39",46530
"E10000007","40_44",44779
"E10000007","45_49",56979
"E10000007","50_54",64365
"E10000007","55_59",59661
"E10000007","60_64",51676
"E10000007","65_69",48088
"E10000007","70_74",48746
"E10000007","75_79",33756
"E10000007","80_84",23070
"E10000007","85_89",13623
"E10000007","90+",7673
"E10000008","0_4",36774
"E10000008","5_9",43365
"E10000008","10_14",43002
"E10000008","15_19",42037
"E10000008","20_24",43700
"E10000008","25_29",43803
"E10000008","30_34",41889
"E10000008","35_39",42020
"E10000008","40_44",41233
"E10000008","45_49",49602
"E10000008","50_54",57691
"E10000008","55_59",58735
"E10000008","60_64",54323
"E10000008","65_69",53435
"E10000008","70_74",56040
"E10000008","75_79",38715
"E10000008","80_84",27349
"E10000008","85_89",17547
"E10000008","90+",11115
"E10000011","0_4",26591
"E10000011","5_9",31046
"E10000011","10_14",31129
"E10000011","15_19",28399
"E10000011","20_24",25805
"E10000011","25_29",26930
"E10000011","30_34",27740
"E10000011","35_39",29802
"E10000011","40_44",29318
"E10000011","45_49",36322
"E10000011","50_54",41678
"E10000011","55_59",40979
"E10000011","60_64",36898
"E10000011","65_69",35960
"E10000011","70_74",39540
"E10000011","75_79",26765
"E10000011","80_84",20194
"E10000011","85_89",12967
"E10000011","90+",9166
"E10000012","0_4",85618
"E10000012","5_9",91767
"E10000012","10_14",88115
"E10000012","15_19",78963
"E10000012","20_24",79186
"E10000012","25_29",88998
"E10000012","30_34",91113
"E10000012","35_39",91460
"E10000012","40_44",89537
"E10000012","45_49",100475
"E10000012","50_54",108802
"E10000012","55_59",101195
"E10000012","60_64",86393
"E10000012","65_69",79399
"E10000012","70_74",85494
"E10000012","75_79",57770
"E10000012","80_84",43060
"E10000012","85_89",26701
"E10000012","90+",15143
"E10000013","0_4",34149
"E10000013","5_9",37506
"E10000013","10_14",36298
"E10000013","15_19",34553
"E10000013","20_24",33365
"E10000013","25_29",34805
"E10000013","30_34",36859
"E10000013","35_39",38361
"E10000013","40_44",36806
"E10000013","45_49",43510
"E10000013","50_54",47967
"E10000013","55_59",45921
"E10000013","60_64",39460
"E10000013","65_69",36985
"E10000013","70_74",36815
"E10000013","75_79",26321
"E10000013","80_84",19057
"E10000013","85_89",11667
"E10000013","90+",6665
"E10000014","0_4",73245
"E10000014","5_9",83818
"E10000014","10_14",82002
"E10000014","15_19",73499
"E10000014","20_24",67746
"E10000014","25_29",73587
"E10000014","30_34",79484
"E10000014","35_39",82331
"E10000014","40_44",83320
"E10000014","45_49",95930
"E10000014","50_54",103276
"E10000014","55_59",99496
"E10000014","60_64",84271
"E10000014","65_69",76139
"E10000014","70_74",81788
"E10000014","75_79",56842
"E10000014","80_84",42391
"E10000014","85_89",26870
"E10000014","90+",16507
"E10000015","0_4",73714
"E10000015","5_9",80845
"E10000015","10_14",76595
"E10000015","15_19",65218
"E10000015","20_24",61839
"E10000015","25_29",70641
"E10000015","30_34",77513
"E10000015","35_39",84942
"E10000015","40_44",82389
"E10000015","45_49",84286
"E10000015","50_54",85908
"E10000015","55_59",78069
"E10000015","60_64",63333
"E10000015","65_69",53080
"E10000015","70_74",52744
"E10000015","75_79",37218
"E10000015","80_84",29834
"E10000015","85_89",19697
"E10000015","90+",11654
"E10000016","0_4",90879
"E10000016","5_9",100432
"E10000016","10_14",98490
"E10000016","15_19",88217
"E10000016","20_24",87108
"E10000016","25_29",93013
"E10000016","30_34",94744
"E10000016","35_39",97421
"E10000016","40_44",93181
"E10000016","45_49",106311
"E10000016","50_54",115015
"E10000016","55_59",106265
"E10000016","60_64",91083
"E10000016","65_69",83606
"E10000016","70_74",88637
"E10000016","75_79",60263
"E10000016","80_84",43451
"E10000016","85_89",27003
"E10000016","90+",16436
"E10000017","0_4",66279
"E10000017","5_9",73309
"E10000017","10_14",72151
"E10000017","15_19",68012
"E10000017","20_24",75835
"E10000017","25_29",76112
"E10000017","30_34",71822
"E10000017","35_39",70492
"E10000017","40_44",66499
"E10000017","45_49",79843
"E10000017","50_54",87529
"E10000017","55_59",85279
"E10000017","60_64",73610
"E10000017","65_69",68145
"E10000017","70_74",70073
"E10000017","75_79",48389
"E10000017","80_84",34622
"E10000017","85_89",20334
"E10000017","90+",11464
"E10000018","0_4",37025
"E10000018","5_9",41148
"E10000018","10_14",40523
"E10000018","15_19",41056
"E10000018","20_24",43202
"E10000018","25_29",41983
"E10000018","30_34",41068
"E10000018","35_39",42398
"E10000018","40_44",40403
"E10000018","45_49",48645
"E10000018","50_54",52879
"E10000018","55_59",49339
"E10000018","60_64",41594
"E10000018","65_69",39410
"E10000018","70_74",39944
"E10000018","75_79",27308
"E10000018","80_84",19533
"E10000018","85_89",11834
"E10000018","90+",6863
"E10000019","0_4",38985
"E10000019","5_9",43363
"E10000019","10_14",41167
"E10000019","15_19",40035
"E10000019","20_24",42499
"E10000019","25_29",42131
"E10000019","30_34",42753
"E10000019","35_39",42327
"E10000019","40_44",39498
"E10000019","45_49",49090
"E10000019","50_54",54730
"E10000019","55_59",55445
"E10000019","60_64",49396
"E10000019","65_69",48191
"E10000019","70_74",50193
"E10000019","75_79",34919
"E10000019","80_84",24215
"E10000019","85_89",14291
"E10000019","90+",7996
"E10000020","0_4",45540
"E10000020","5_9",50732
"E10000020","10_14",48816
"E10000020","15_19",45942
"E10000020","20_24",51882
"E10000020","25_29",51250
"E10000020","30_34",52326
"E10000020","35_39",51151
"E10000020","40_44",47286
"E10000020","45_49",56951
"E10000020","50_54",63309
"E10000020","55_59",62678
"E10000020","60_64",57231
"E10000020","65_69",56751
"E10000020","70_74",61090
"E10000020","75_79",42604
"E10000020","80_84",31255
"E10000020","85_89",19460
"E10000020","90+",11506
"E10000021","0_4",46755
"E10000021","5_9",50939
"E10000021","10_14",48181
"E10000021","15_19",41397
"E10000021","20_24",38059
"E10000021","25_29",43633
"E10000021","30_34",48022
"E10000021","35_39",50503
"E10000021","40_44",47122
"E10000021","45_49",53236
"E10000021","50_54",55792
"E10000021","55_59",50923
"E10000021","60_64",42034
"E10000021","65_69",38901
"E10000021","70_74",38918
"E10000021","75_79",25066
"E10000021","80_84",17223
"E10000021","85_89",10427
"E10000021","90+",6147
"E10000023","0_4",29248
"E10000023","5_9",33495
"E10000023","10_14",34263
"E10000023","15_19",31814
"E10000023","20_24",25606
"E10000023","25_29",31203
"E10000023","30_34",32620
"E10000023","35_39",32882
"E10000023","40_44",32464
"E10000023","45_49",41679
"E10000023","50_54",48207
"E10000023","55_59",48835
"E10000023","60_64",43081
"E10000023","65_69",40568
"E10000023","70_74",41743
"E10000023","75_79",28641
"E10000023","80_84",21354
"E10000023","85_89",12797
"E10000023","90+",7554
"E10000024","0_4",44171
"E10000024","5_9",49754
"E10000024","10_14",47815
"E10000024","15_19",41848
"E10000024","20_24",42938
"E10000024","25_29",50322
"E10000024","30_34",50671
"E10000024","35_39",50295
"E10000024","40_44",48135
"E10000024","45_49",56764
"E10000024","50_54",62167
"E10000024","55_59",59587
"E10000024","60_64",50446
"E10000024","65_69",47043
"E10000024","70_74",47561
"E10000024","75_79",33275
"E10000024","80_84",23773
"E10000024","85_89",13947
"E10000024","90+",7712
"E10000025","0_4",39432
"E10000025","5_9",42916
"E10000025","10_14",41195
"E10000025","15_19",40136
"E10000025","20_24",49251
"E10000025","25_29",45169
"E10000025","30_34",42198
"E10000025","35_39",45085
"E10000025","40_44",42105
"E10000025","45_49",45738
"E10000025","50_54",48042
"E10000025","55_59",45034
"E10000025","60_64",37240
"E10000025","65_69",33217
"E10000025","70_74",33789
"E10000025","75_79",24389
"E10000025","80_84",18309
"E10000025","85_89",11337
"E10000025","90+",7085
"E10000027","0_4",28483
"E10000027","5_9",32215
"E10000027","10_14",32152
"E10000027","15_19",29043
"E10000027","20_24",25028
"E10000027","25_29",28552
"E10000027","30_34",30461
"E10000027","35_39",29698
"E10000027","40_44",29047
"E10000027","45_49",36401
"E10000027","50_54",41963
"E10000027","55_59",41720
"E10000027","60_64",37549
"E10000027","65_69",37521
"E10000027","70_74",37683
"E10000027","75_79",26420
"E10000027","80_84",18666
"E10000027","85_89",11894
"E10000027","90+",7729
"E10000028","0_4",44086
"E10000028","5_9",48964
"E10000028","10_14",49345
"E10000028","15_19",45886
"E10000028","20_24",48000
"E10000028","25_29",53655
"E10000028","30_34",51862
"E10000028","35_39",51658
"E10000028","40_44",48883
"E10000028","45_49",60882
"E10000028","50_54",66722
"E10000028","55_59",63101
"E10000028","60_64",54137
"E10000028","65_69",51141
"E10000028","70_74",52741
"E10000028","75_79",38627
"E10000028","80_84",26454
"E10000028","85_89",15046
"E10000028","90+",8370
"E10000029","0_4",40103
"E10000029","5_9",44893
"E10000029","10_14",44064
"E10000029","15_19",38804
"E10000029","20_24",36828
"E10000029","25_29",42899
"E10000029","30_34",45041
"E10000029","35_39",43988
"E10000029","40_44",40977
"E10000029","45_49",49171
"E10000029","50_54",54899
"E10000029","55_59",52817
"E10000029","60_64",47473
"E10000029","65_69",46442
"E10000029","70_74",49157
"E10000029","75_79",33655
"E10000029","80_84",24847
"E10000029","85_89",15539
"E10000029","90+",9753
"E10000030","0_4",69446
"E10000030","5_9",77786
"E10000030","10_14",75112
"E10000030","15_19",67769
"E10000030","20_24",65316
"E10000030","25_29",64516
"E10000030","30_34",65625
"E10000030","35_39",76962
"E10000030","40_44",82887
"E10000030","45_49",86995
"E10000030","50_54",88353
"E10000030","55_59",81716
"E10000030","60_64",65857
"E10000030","65_69",57062
"E10000030","70_74",59219
"E10000030","75_79",42431
"E10000030","80_84",33001
"E10000030","85_89",22057
"E10000030","90+",14126
"E10000031","0_4",31870
"E10000031","5_9",34051
"E10000031","10_14",33308
"E10000031","15_19",30405
"E10000031","20_24",33700
"E10000031","25_29",36315
"E10000031","30_34",34257
"E10000031","35_39",35096
"E10000031","40_44",33758
"E10000031","45_49",39460
"E10000031","50_54",42219
"E10000031","55_59",39882
"E10000031","60_64",33339
"E10000031","65_69",31123
"E10000031","70_74",32626
"E10000031","75_79",23525
"E10000031","80_84",16903
"E10000031","85_89",9961
"E10000031","90+",6135
"E10000032","0_4",46159
"E10000032","5_9",52292
"E10000032","10_14",50410
"E10000032","15_19",43201
"E10000032","20_24",38685
"E10000032","25_29",43949
"E10000032","30_34",48211
"E10000032","35_39",52973
"E10000032","40_44",52748
"E10000032","45_49",59379
"E10000032","50_54",63709
"E10000032","55_59",60434
"E10000032","60_64",53047
"E10000032","65_69",49436
"E10000032","70_74",53233
"E10000032","75_79",37565
"E10000032","80_84",28362
"E10000032","85_89",18706
"E10000032","90+",11481
"E10000034","0_4",31114
"E10000034","5_9",34655
"E10000034","10_14",34101
"E10000034","15_19",30440
"E10000034","20_24",30123
"E10000034","25_29",34070
"E10000034","30_34",33456
"E10000034","35_39",34630
"E10000034","40_44",33913
"E10000034","45_49",40336
"E10000034","50_54",44359
"E10000034","55_59",41846
"E10000034","60_64",36837
"E10000034","65_69",36450
"E10000034","70_74",36996
"E10000034","75_79",26031
"E10000034","80_84",18233
"E10000034","85_89",11245
"E10000034","90+",6951
"E12000001","0_4",141744
"E12000001","5_9",156710
"E12000001","10_14",150756
"E12000001","15_19",145346
"E12000001","20_24",176690
"E12000001","25_29",180120
"E12000001","30_34",169010
"E12000001","35_39",160771
"E12000001","40_44",144569
"E12000001","45_49",167874
"E12000001","50_54",187179
"E12000001","55_59",188272
"E12000001","60_64",168892
"E12000001","65_69",149379
"E12000001","70_74",144744
"E12000001","75_79",97037
"E12000001","80_84",74535
"E12000001","85_89",43705
"E12000001","90+",22608
"E12000002","0_4",429637
"E12000002","5_9",457116
"E12000002","10_14",437546
"E12000002","15_19",405107
"E12000002","20_24",466800
"E12000002","25_29",501447
"E12000002","30_34",483833
"E12000002","35_39",463100
"E12000002","40_44",416427
"E12000002","45_49",477126
"E12000002","50_54",514466
"E12000002","55_59",493734
"E12000002","60_64",419746
"E12000002","65_69",377800
"E12000002","70_74",372463
"E12000002","75_79",260445
"E12000002","80_84",190373
"E12000002","85_89",111159
"E12000002","90+",62871
"E12000003","0_4",318135
"E12000003","5_9",341981
"E12000003","10_14",329212
"E12000003","15_19",312485
"E12000003","20_24",370754
"E12000003","25_29",376563
"E12000003","30_34",354116
"E12000003","35_39",341558
"E12000003","40_44",309342
"E12000003","45_49",357696
"E12000003","50_54",380181
"E12000003","55_59",363866
"E12000003","60_64",314301
"E12000003","65_69",283386
"E12000003","70_74",280086
"E12000003","75_79",192134
"E12000003","80_84",144901
"E12000003","85_89",85185
"E12000003","90+",47085
"E12000004","0_4",269828
"E12000004","5_9",294934
"E12000004","10_14",282350
"E12000004","15_19",274032
"E12000004","20_24",314895
"E12000004","25_29",312604
"E12000004","30_34",297508
"E12000004","35_39",295298
"E12000004","40_44",274812
"E12000004","45_49",320749
"E12000004","50_54",347122
"E12000004","55_59",328161
"E12000004","60_64",279543
"E12000004","65_69",260105
"E12000004","70_74",259351
"E12000004","75_79",178118
"E12000004","80_84",126771
"E12000004","85_89",76138
"E12000004","90+",43609
"E12000005","0_4",354654
"E12000005","5_9",379675
"E12000005","10_14",364716
"E12000005","15_19",340757
"E12000005","20_24",389362
"E12000005","25_29",410813
"E12000005","30_34",388068
"E12000005","35_39",371950
"E12000005","40_44",338281
"E12000005","45_49",384020
"E12000005","50_54",406034
"E12000005","55_59",379301
"E12000005","60_64",321044
"E12000005","65_69",295540
"E12000005","70_74",291095
"E12000005","75_79",215704
"E12000005","80_84",156494
"E12000005","85_89",93239
"E12000005","90+",53290
"E12000006","0_4",368032
"E12000006","5_9",397657
"E12000006","10_14",376084
"E12000006","15_19",332690
"E12000006","20_24",336304
"E12000006","25_29",371252
"E12000006","30_34",396239
"E12000006","35_39",403581
"E12000006","40_44",383668
"E12000006","45_49",419148
"E12000006","50_54",444292
"E12000006","55_59",415017
"E12000006","60_64",353602
"E12000006","65_69",324271
"E12000006","70_74",335916
"E12000006","75_79",230778
"E12000006","80_84",173767
"E12000006","85_89",109044
"E12000006","90+",64730
"E12000007","0_4",606004
"E12000007","5_9",602992
"E12000007","10_14",537605
"E12000007","15_19",467602
"E12000007","20_24",565427
"E12000007","25_29",770010
"E12000007","30_34",838109
"E12000007","35_39",781520
"E12000007","40_44",661032
"E12000007","45_49",596614
"E12000007","50_54",567017
"E12000007","55_59",495468
"E12000007","60_64",391074
"E12000007","65_69",312926
"E12000007","70_74",273546
"E12000007","75_79",193310
"E12000007","80_84",150816
"E12000007","85_89",93461
"E12000007","90+",57456
"E12000008","0_4",520679
"E12000008","5_9",580495
"E12000008","10_14",561137
"E12000008","15_19",511193
"E12000008","20_24",533049
"E12000008","25_29",545057
"E12000008","30_34",550410
"E12000008","35_39",586606
"E12000008","40_44",575364
"E12000008","45_49",628938
"E12000008","50_54",661077
"E12000008","55_59",616352
"E12000008","60_64",518562
"E12000008","65_69",464226
"E12000008","70_74",482233
"E12000008","75_79",335831
"E12000008","80_84",250434
"E12000008","85_89",159056
"E12000008","90+",99436
"E12000009","0_4",290924
"E12000009","5_9",326646
"E12000009","10_14",314840
"E12000009","15_19",301020
"E12000009","20_24",334582
"E12000009","25_29",333543
"E12000009","30_34",330661
"E12000009","35_39",329258
"E12000009","40_44",310802
"E12000009","45_49",363647
"E12000009","50_54",400093
"E12000009","55_59",390480
"E12000009","60_64",345071
"E12000009","65_69",329107
"E12000009","70_74",339892
"E12000009","75_79",237329
"E12000009","80_84",171822
"E12000009","85_89",108791
"E12000009","90+",66188
"E92000001","0_4",3299637
"E92000001","5_9",3538206
"E92000001","10_14",3354246
"E92000001","15_19",3090232
"E92000001","20_24",3487863
"E92000001","25_29",3801409
"E92000001","30_34",3807954
"E92000001","35_39",3733642
"E92000001","40_44",3414297
"E92000001","45_49",3715812
"E92000001","50_54",3907461
"E92000001","55_59",3670651
"E92000001","60_64",3111835
"E92000001","65_69",2796740
"E92000001","70_74",2779326
"E92000001","75_79",1940686
"E92000001","80_84",1439913
"E92000001","85_89",879778
"E92000001","90+",517273
"K02000001","0_4",3857263
"K02000001","5_9",4149852
"K02000001","10_14",3953866
"K02000001","15_19",3656968
"K02000001","20_24",4153080
"K02000001","25_29",4514249
"K02000001","30_34",4497132
"K02000001","35_39",4395667
"K02000001","40_44",4019539
"K02000001","45_49",4402122
"K02000001","50_54",4661015
"K02000001","55_59",4405908
"K02000001","60_64",3755185
"K02000001","65_69",3368199
"K02000001","70_74",3318867
"K02000001","75_79",2325296
"K02000001","80_84",1715328
"K02000001","85_89",1042090
"K02000001","90+",605181
"N09000001","0_4",8688
"N09000001","5_9",9750
"N09000001","10_14",9701
"N09000001","15_19",8597
"N09000001","20_24",8366
"N09000001","25_29",8816
"N09000001","30_34",9306
"N09000001","35_39",9538
"N09000001","40_44",9186
"N09000001","45_49",9804
"N09000001","50_54",10144
"N09000001","55_59",9517
"N09000001","60_64",7968
"N09000001","65_69",6854
"N09000001","70_74",6223
"N09000001","75_79",4778
"N09000001","80_84",3342
"N09000001","85_89",1870
"N09000001","90+",1056
"N09000002","0_4",14968
"N09000002","5_9",15950
"N09000002","10_14",15131
"N09000002","15_19",12553
"N09000002","20_24",11635
"N09000002","25_29",14169
"N09000002","30_34",14873
"N09000002","35_39",14854
"N09000002","40_44",13866
"N09000002","45_49",14561
"N09000002","50_54",14835
"N09000002","55_59",13839
"N09000002","60_64",11441
"N09000002","65_69",9568
"N09000002","70_74",8816
"N09000002","75_79",6688
"N09000002","80_84",4606
"N09000002","85_89",2497
"N09000002","90+",1355
"N09000003","0_4",21674
"N09000003","5_9",22425
"N09000003","10_14",20542
"N09000003","15_19",20529
"N09000003","20_24",28825
"N09000003","25_29",26773
"N09000003","30_34",26393
"N09000003","35_39",23860
"N09000003","40_44",20467
"N09000003","45_49",20309
"N09000003","50_54",21639
"N09000003","55_59",21367
"N09000003","60_64",17914
"N09000003","65_69",13902
"N09000003","70_74",12196
"N09000003","75_79",9808
"N09000003","80_84",7497
"N09000003","85_89",4768
"N09000003","90+",2654
"N09000004","0_4",8381
"N09000004","5_9",9057
"N09000004","10_14",9233
"N09000004","15_19",8760
"N09000004","20_24",9190
"N09000004","25_29",8303
"N09000004","30_34",8587
"N09000004","35_39",8678
"N09000004","40_44",8497
"N09000004","45_49",10083
"N09000004","50_54",10822
"N09000004","55_59",9964
"N09000004","60_64",8629
"N09000004","65_69",7591
"N09000004","70_74",6937
"N09000004","75_79",5409
"N09000004","80_84",3532
"N09000004","85_89",2071
"N09000004","90+",1114
"N09000005","0_4",10133
"N09000005","5_9",10730
"N09000005","10_14",10083
"N09000005","15_19",9684
"N09000005","20_24",9761
"N09000005","25_29",9544
"N09000005","30_34",10110
"N09000005","35_39",9446
"N09000005","40_44",9223
"N09000005","45_49",10498
"N09000005","50_54",11090
"N09000005","55_59",9968
"N09000005","60_64",8100
"N09000005","65_69",7108
"N09000005","70_74",6180
"N09000005","75_79",4356
"N09000005","80_84",2960
"N09000005","85_89",1544
"N09000005","90+",766
"N09000006","0_4",7731
"N09000006","5_9",8173
"N09000006","10_14",8041
"N09000006","15_19",7251
"N09000006","20_24",6026
"N09000006","25_29",6850
"N09000006","30_34",7444
"N09000006","35_39",7639
"N09000006","40_44",7352
"N09000006","45_49",8039
"N09000006","50_54",8002
"N09000006","55_59",7779
"N09000006","60_64",7020
"N09000006","65_69",6086
"N09000006","70_74",5196
"N09000006","75_79",3732
"N09000006","80_84",2592
"N09000006","85_89",1564
"N09000006","90+",880
"N09000007","0_4",9093
"N09000007","5_9",9571
"N09000007","10_14",9260
"N09000007","15_19",7989
"N09000007","20_24",7648
"N09000007","25_29",9084
"N09000007","30_34",9833
"N09000007","35_39",9906
"N09000007","40_44",9204
"N09000007","45_49",9693
"N09000007","50_54",10830
"N09000007","55_59",10200
"N09000007","60_64",8252
"N09000007","65_69",6850
"N09000007","70_74",6365
"N09000007","75_79",5342
"N09000007","80_84",3674
"N09000007","85_89",2131
"N09000007","90+",1077
"N09000008","0_4",7915
"N09000008","5_9",8528
"N09000008","10_14",8672
"N09000008","15_19",7880
"N09000008","20_24",7538
"N09000008","25_29",8462
"N09000008","30_34",8525
"N09000008","35_39",8399
"N09000008","40_44",8087
"N09000008","45_49",9734
"N09000008","50_54",10573
"N09000008","55_59",9821
"N09000008","60_64",8614
"N09000008","65_69",7387
"N09000008","70_74",6846
"N09000008","75_79",5366
"N09000008","80_84",3671
"N09000008","85_89",2116
"N09000008","90+",1140
"N09000009","0_4",10790
"N09000009","5_9",11208
"N09000009","10_14",10690
"N09000009","15_19",9133
"N09000009","20_24",8497
"N09000009","25_29",10024
"N09000009","30_34",10348
"N09000009","35_39",10593
"N09000009","40_44",9717
"N09000009","45_49",10046
"N09000009","50_54",9619
"N09000009","55_59",8839
"N09000009","60_64",7434
"N09000009","65_69",6361
"N09000009","70_74",5592
"N09000009","75_79",4200
"N09000009","80_84",2822
"N09000009","85_89",1694
"N09000009","90+",921
"N09000010","0_4",12520
"N09000010","5_9",13364
"N09000010","10_14",12780
"N09000010","15_19",11269
"N09000010","20_24",10125
"N09000010","25_29",11427
"N09000010","30_34",11943
"N09000010","35_39",11823
"N09000010","40_44",10995
"N09000010","45_49",11998
"N09000010","50_54",12673
"N09000010","55_59",11777
"N09000010","60_64",10142
"N09000010","65_69",8460
"N09000010","70_74",7355
"N09000010","75_79",5462
"N09000010","80_84",3808
"N09000010","85_89",2216
"N09000010","90+",1231
"N09000011","0_4",8476
"N09000011","5_9",9790
"N09000011","10_14",9994
"N09000011","15_19",8752
"N09000011","20_24",7748
"N09000011","25_29",8873
"N09000011","30_34",9399
"N09000011","35_39",9847
"N09000011","40_44",9660
"N09000011","45_49",11015
"N09000011","50_54",11757
"N09000011","55_59",11583
"N09000011","60_64",10290
"N09000011","65_69",9706
"N09000011","70_74",9693
"N09000011","75_79",6733
"N09000011","80_84",4335
"N09000011","85_89",2534
"N09000011","90+",1540
"N92000002","0_4",120369
"N92000002","5_9",128546
"N92000002","10_14",124127
"N92000002","15_19",112397
"N92000002","20_24",115359
"N92000002","25_29",122325
"N92000002","30_34",126761
"N92000002","35_39",124583
"N92000002","40_44",116254
"N92000002","45_49",125780
"N92000002","50_54",131984
"N92000002","55_59",124654
"N92000002","60_64",105804
"N92000002","65_69",89873
"N92000002","70_74",81399
"N92000002","75_79",61874
"N92000002","80_84",42839
"N92000002","85_89",25005
"N92000002","90+",13734
"S12000005","0_4",2618
"S12000005","5_9",2872
"S12000005","10_14",2891
"S12000005","15_19",2775
"S12000005","20_24",2887
"S12000005","25_29",2933
"S12000005","30_34",2894
"S12000005","35_39",2938
"S12000005","40_44",3024
"S12000005","45_49",3681
"S12000005","50_54",4176
"S12000005","55_59",3996
"S12000005","60_64",3394
"S12000005","65_69",3156
"S12000005","70_74",2982
"S12000005","75_79",1974
"S12000005","80_84",1323
"S12000005","85_89",667
"S12000005","90+",359
"S12000006","0_4",6356
"S12000006","5_9",7424
"S12000006","10_14",7966
"S12000006","15_19",7174
"S12000006","20_24",7492
"S12000006","25_29",7436
"S12000006","30_34",7485
"S12000006","35_39",7408
"S12000006","40_44",7095
"S12000006","45_49",9345
"S12000006","50_54",11659
"S12000006","55_59",12252
"S12000006","60_64",11198
"S12000006","65_69",10752
"S12000006","70_74",10291
"S12000006","75_79",7625
"S12000006","80_84",5270
"S12000006","85_89",3120
"S12000006","90+",1512
"S12000008","0_4",6253
"S12000008","5_9",6830
"S12000008","10_14",6634
"S12000008","15_19",6370
"S12000008","20_24",6745
"S12000008","25_29",7270
"S12000008","30_34",7382
"S12000008","35_39",7164
"S12000008","40_44",6773
"S12000008","45_49",8464
"S12000008","50_54",9767
"S12000008","55_59",9201
"S12000008","60_64",8205
"S12000008","65_69",7358
"S12000008","70_74",6905
"S12000008","75_79",4689
"S12000008","80_84",3298
"S12000008","85_89",1781
"S12000008","90+",921
"S12000010","0_4",5657
"S12000010","5_9",6407
"S12000010","10_14",6446
"S12000010","15_19",5451
"S12000010","20_24",5468
"S12000010","25_29",6033
"S12000010","30_34",5796
"S12000010","35_39",6292
"S12000010","40_44",6476
"S12000010","45_49",7600
"S12000010","50_54",8349
"S12000010","55_59",8213
"S12000010","60_64",7171
"S12000010","65_69",6032
"S12000010","70_74",5830
"S12000010","75_79",4239
"S12000010","80_84",2939
"S12000010","85_89",1802
"S12000010","90+",889
"S12000011","0_4",5103
"S12000011","5_9",6572
"S12000011","10_14",6590
"S12000011","15_19",5709
"S12000011","20_24",5113
"S12000011","25_29",4546
"S12000011","30_34",4407
"S12000011","35_39",5287
"S12000011","40_44",5991
"S12000011","45_49",6672
"S12000011","50_54",7157
"S12000011","55_59",6974
"S12000011","60_64",6223
"S12000011","65_69",5134
"S12000011","70_74",4839
"S12000011","75_79",3580
"S12000011","80_84",2839
"S12000011","85_89",1783
"S12000011","90+",1011
"S12000013","0_4",1124
"S12000013","5_9",1342
"S12000013","10_14",1481
"S12000013","15_19",1282
"S12000013","20_24",1108
"S12000013","25_29",1126
"S12000013","30_34",1312
"S12000013","35_39",1382
"S12000013","40_44",1560
"S12000013","45_49",1847
"S12000013","50_54",2127
"S12000013","55_59",2134
"S12000013","60_64",2000
"S12000013","65_69",1904
"S12000013","70_74",1762
"S12000013","75_79",1325
"S12000013","80_84",974
"S12000013","85_89",574
"S12000013","90+",356
"S12000014","0_4",7952
"S12000014","5_9",9159
